"","sample.size","estimate","estimator","subset","simulation"
"2479","300",0.894690405234665,"aipw","all.covariates.wrong","B"
"2480","300",0.89048853634096,"tmle","all.covariates.wrong","B"
"2481","300",0.89206660933815,"causal.forest","all.covariates.correct","B"
"2482","300",0.779450350565782,"ipw","all.covariates.correct","B"
"2483","300",0.857940137126564,"t-learner","all.covariates.correct","B"
"2484","300",0.891455980339892,"aipw","all.covariates.correct","B"
"2485","300",0.881825264293102,"tmle","all.covariates.correct","B"
"2486","300",0.893733638749439,"causal.forest","minimal.set","B"
"2487","300",0.951695597225334,"ipw","minimal.set","B"
"2488","300",0.839545816245108,"t-learner","minimal.set","B"
"2489","300",0.863150263816268,"aipw","minimal.set","B"
"2490","300",0.883440983992867,"tmle","minimal.set","B"
"2491","300",0.127462912937021,"causal.forest","all.covariates.wrong","C"
"2492","300",-0.872021825587278,"ipw","all.covariates.wrong","C"
"2493","300",-0.685653491031757,"t-learner","all.covariates.wrong","C"
"2494","300",-0.803557155940335,"aipw","all.covariates.wrong","C"
"2495","300",0.960881623831011,"tmle","all.covariates.wrong","C"
"2496","300",0.34767761183285,"causal.forest","all.covariates.correct","C"
"2497","300",-1.11653837094598,"ipw","all.covariates.correct","C"
"2498","300",-0.695283253227367,"t-learner","all.covariates.correct","C"
"2499","300",-0.874841657503907,"aipw","all.covariates.correct","C"
"2500","300",0.952226019673319,"tmle","all.covariates.correct","C"
"2501","300",0.842158007143161,"causal.forest","minimal.set","C"
"2502","300",-2.20188652637222,"ipw","minimal.set","C"
"2503","300",-0.76058266789272,"t-learner","minimal.set","C"
"2504","300",-1.35295393948974,"aipw","minimal.set","C"
"2505","300",0.781697621225784,"tmle","minimal.set","C"
"2506","300",0.639133172330998,"causal.forest","all.covariates.wrong","D"
"2507","300",0.717916151012073,"ipw","all.covariates.wrong","D"
"2508","300",0.603291444009368,"t-learner","all.covariates.wrong","D"
"2509","300",0.702206689967891,"aipw","all.covariates.wrong","D"
"2510","300",0.319435524834442,"tmle","all.covariates.wrong","D"
"2511","300",0.615328591803281,"causal.forest","all.covariates.correct","D"
"2512","300",0.802353404518188,"ipw","all.covariates.correct","D"
"2513","300",0.659089750198311,"t-learner","all.covariates.correct","D"
"2514","300",0.60094040843241,"aipw","all.covariates.correct","D"
"2515","300",0.424734085893381,"tmle","all.covariates.correct","D"
"2516","300",0.375480062426136,"causal.forest","minimal.set","D"
"2517","300",6.75440658721438,"ipw","minimal.set","D"
"2518","300",0.667148252523659,"t-learner","minimal.set","D"
"2519","300",2.55705007586014,"aipw","minimal.set","D"
"2520","300",0.307195550748046,"tmle","minimal.set","D"
"2521","300",0.514493156618921,"causal.forest","all.covariates.wrong","A"
"2522","300",0.949336061574744,"ipw","all.covariates.wrong","A"
"2523","300",0.748513015153931,"t-learner","all.covariates.wrong","A"
"2524","300",0.74083257909171,"aipw","all.covariates.wrong","A"
"2525","300",0.456692868093775,"tmle","all.covariates.wrong","A"
"2526","300",0.504997962328754,"causal.forest","all.covariates.correct","A"
"2527","300",0.937112354339689,"ipw","all.covariates.correct","A"
"2528","300",0.735108786447267,"t-learner","all.covariates.correct","A"
"2529","300",0.75832208131958,"aipw","all.covariates.correct","A"
"2530","300",0.490756102037314,"tmle","all.covariates.correct","A"
"2531","300",0.500767893211105,"causal.forest","minimal.set","A"
"2532","300",1.77315134338577,"ipw","minimal.set","A"
"2533","300",0.767215679427618,"t-learner","minimal.set","A"
"2534","300",0.852588773757156,"aipw","minimal.set","A"
"2535","300",0.499961113299235,"tmle","minimal.set","A"
"2536","300",0.818873940935881,"causal.forest","all.covariates.wrong","B"
"2537","300",0.743966023204807,"ipw","all.covariates.wrong","B"
"2538","300",0.753438156384182,"t-learner","all.covariates.wrong","B"
"2539","300",0.780985689241128,"aipw","all.covariates.wrong","B"
"2540","300",0.769526398499758,"tmle","all.covariates.wrong","B"
"2541","300",0.775868186826851,"causal.forest","all.covariates.correct","B"
"2542","300",0.702091218341639,"ipw","all.covariates.correct","B"
"2543","300",0.712674380630726,"t-learner","all.covariates.correct","B"
"2544","300",0.761838060369582,"aipw","all.covariates.correct","B"
"2545","300",0.763716639139747,"tmle","all.covariates.correct","B"
"2546","300",0.780036268773291,"causal.forest","minimal.set","B"
"2547","300",0.738587094901671,"ipw","minimal.set","B"
"2548","300",0.739554322799694,"t-learner","minimal.set","B"
"2549","300",0.767368767756988,"aipw","minimal.set","B"
"2550","300",0.62665497649287,"tmle","minimal.set","B"
"2551","300",0.731481022616829,"causal.forest","all.covariates.wrong","C"
"2552","300",-0.141748818601245,"ipw","all.covariates.wrong","C"
"2553","300",0.131111362319629,"t-learner","all.covariates.wrong","C"
"2554","300",-0.0625317721437288,"aipw","all.covariates.wrong","C"
"2555","300",1.16195059353974,"tmle","all.covariates.wrong","C"
"2556","300",0.74653463419554,"causal.forest","all.covariates.correct","C"
"2557","300",-0.105013660838903,"ipw","all.covariates.correct","C"
"2558","300",0.126280025309503,"t-learner","all.covariates.correct","C"
"2559","300",-0.105904839265294,"aipw","all.covariates.correct","C"
"2560","300",1.09267198618733,"tmle","all.covariates.correct","C"
"2561","300",1.26455746620491,"causal.forest","minimal.set","C"
"2562","300",-1.19884956956628,"ipw","minimal.set","C"
"2563","300",0.135541726116431,"t-learner","minimal.set","C"
"2564","300",-0.647845947840906,"aipw","minimal.set","C"
"2565","300",1.61343925323609,"tmle","minimal.set","C"
"2566","300",0.316051665451693,"causal.forest","all.covariates.wrong","D"
"2567","300",0.520727185707306,"ipw","all.covariates.wrong","D"
"2568","300",0.381289771366942,"t-learner","all.covariates.wrong","D"
"2569","300",0.45390283423653,"aipw","all.covariates.wrong","D"
"2570","300",0.0627390238012135,"tmle","all.covariates.wrong","D"
"2571","300",0.312266501890549,"causal.forest","all.covariates.correct","D"
"2572","300",0.426546684086262,"ipw","all.covariates.correct","D"
"2573","300",0.422377460016864,"t-learner","all.covariates.correct","D"
"2574","300",0.345988486478446,"aipw","all.covariates.correct","D"
"2575","300",0.0660337854374179,"tmle","all.covariates.correct","D"
"2576","300",0.11189156277571,"causal.forest","minimal.set","D"
"2577","300",NA,"ipw","minimal.set","D"
"2578","300",0.412564932008419,"t-learner","minimal.set","D"
"2579","300",NA,"aipw","minimal.set","D"
"2580","300",0.096479812701905,"tmle","minimal.set","D"
"2581","300",0.582455286881177,"causal.forest","all.covariates.wrong","A"
"2582","300",0.972173184159514,"ipw","all.covariates.wrong","A"
"2583","300",0.779803130978179,"t-learner","all.covariates.wrong","A"
"2584","300",0.788881454945449,"aipw","all.covariates.wrong","A"
"2585","300",0.662296833956151,"tmle","all.covariates.wrong","A"
"2586","300",0.547243358537691,"causal.forest","all.covariates.correct","A"
"2587","300",0.997414921546767,"ipw","all.covariates.correct","A"
"2588","300",0.768070604735511,"t-learner","all.covariates.correct","A"
"2589","300",0.780940088898713,"aipw","all.covariates.correct","A"
"2590","300",0.642712962713777,"tmle","all.covariates.correct","A"
"2591","300",0.406481490966106,"causal.forest","minimal.set","A"
"2592","300",1.66625097222515,"ipw","minimal.set","A"
"2593","300",0.788683750925101,"t-learner","minimal.set","A"
"2594","300",0.713512320964922,"aipw","minimal.set","A"
"2595","300",0.52913905651251,"tmle","minimal.set","A"
"2596","300",0.773201072206916,"causal.forest","all.covariates.wrong","B"
"2597","300",0.711192781953134,"ipw","all.covariates.wrong","B"
"2598","300",0.80206784459222,"t-learner","all.covariates.wrong","B"
"2599","300",0.776247255304023,"aipw","all.covariates.wrong","B"
"2600","300",0.771398885622095,"tmle","all.covariates.wrong","B"
"2601","300",0.7852002470701,"causal.forest","all.covariates.correct","B"
"2602","300",0.909336783557943,"ipw","all.covariates.correct","B"
"2603","300",0.730835945402439,"t-learner","all.covariates.correct","B"
"2604","300",0.831761786177359,"aipw","all.covariates.correct","B"
"2605","300",0.767632037411565,"tmle","all.covariates.correct","B"
"2606","300",0.840852199006961,"causal.forest","minimal.set","B"
"2607","300",0.847701471764165,"ipw","minimal.set","B"
"2608","300",0.801046474108921,"t-learner","minimal.set","B"
"2609","300",0.880901388467447,"aipw","minimal.set","B"
"2610","300",0.888016621528765,"tmle","minimal.set","B"
"2611","300",0.512668992762181,"causal.forest","all.covariates.wrong","C"
"2612","300",0.208042438393075,"ipw","all.covariates.wrong","C"
"2613","300",0.0392662055128099,"t-learner","all.covariates.wrong","C"
"2614","300",0.105796301782963,"aipw","all.covariates.wrong","C"
"2615","300",1.00004925814768,"tmle","all.covariates.wrong","C"
"2616","300",0.580380797075309,"causal.forest","all.covariates.correct","C"
"2617","300",0.117371677965584,"ipw","all.covariates.correct","C"
"2618","300",0.013300738673848,"t-learner","all.covariates.correct","C"
"2619","300",0.161259378901612,"aipw","all.covariates.correct","C"
"2620","300",1.01465546752872,"tmle","all.covariates.correct","C"
"2621","300",1.27285438705152,"causal.forest","minimal.set","C"
"2622","300",0.134731595555442,"ipw","minimal.set","C"
"2623","300",-0.0874974983080743,"t-learner","minimal.set","C"
"2624","300",0.41377055727848,"aipw","minimal.set","C"
"2625","300",1.25579509995021,"tmle","minimal.set","C"
"2626","300",0.251486600540541,"causal.forest","all.covariates.wrong","D"
"2627","300",0.529323778534481,"ipw","all.covariates.wrong","D"
"2628","300",0.403619503130166,"t-learner","all.covariates.wrong","D"
"2629","300",0.291624009210225,"aipw","all.covariates.wrong","D"
"2630","300",0.119601674341313,"tmle","all.covariates.wrong","D"
"2631","300",0.303252611645346,"causal.forest","all.covariates.correct","D"
"2632","300",0.508676864484646,"ipw","all.covariates.correct","D"
"2633","300",0.375912872406914,"t-learner","all.covariates.correct","D"
"2634","300",0.297763652075276,"aipw","all.covariates.correct","D"
"2635","300",0.138536252547685,"tmle","all.covariates.correct","D"
"2636","300",0.0859088855167942,"causal.forest","minimal.set","D"
"2637","300",1.61000823778565,"ipw","minimal.set","D"
"2638","300",0.377514755952069,"t-learner","minimal.set","D"
"2639","300",-1.22614083818032,"aipw","minimal.set","D"
"2640","300",0.0784314700347141,"tmle","minimal.set","D"
"2641","300",0.613617359048846,"causal.forest","all.covariates.wrong","A"
"2642","300",0.981245097105759,"ipw","all.covariates.wrong","A"
"2643","300",0.826134919675779,"t-learner","all.covariates.wrong","A"
"2644","300",0.79611834384944,"aipw","all.covariates.wrong","A"
"2645","300",0.633308194385967,"tmle","all.covariates.wrong","A"
"2646","300",0.602492381993062,"causal.forest","all.covariates.correct","A"
"2647","300",0.93340111682904,"ipw","all.covariates.correct","A"
"2648","300",0.827503874944159,"t-learner","all.covariates.correct","A"
"2649","300",0.807529899365379,"aipw","all.covariates.correct","A"
"2650","300",0.595107048306836,"tmle","all.covariates.correct","A"
"2651","300",0.519922167480787,"causal.forest","minimal.set","A"
"2652","300",1.36953517923363,"ipw","minimal.set","A"
"2653","300",0.825721678752402,"t-learner","minimal.set","A"
"2654","300",0.843465529877892,"aipw","minimal.set","A"
"2655","300",0.571627337470995,"tmle","minimal.set","A"
"2656","300",0.714539574524942,"causal.forest","all.covariates.wrong","B"
"2657","300",0.653529206261768,"ipw","all.covariates.wrong","B"
"2658","300",0.696787635635359,"t-learner","all.covariates.wrong","B"
"2659","300",0.613524484006965,"aipw","all.covariates.wrong","B"
"2660","300",0.812057041326023,"tmle","all.covariates.wrong","B"
"2661","300",0.683409085932955,"causal.forest","all.covariates.correct","B"
"2662","300",0.676769123689369,"ipw","all.covariates.correct","B"
"2663","300",0.699684572824331,"t-learner","all.covariates.correct","B"
"2664","300",0.590936505801272,"aipw","all.covariates.correct","B"
"2665","300",0.806760614603125,"tmle","all.covariates.correct","B"
"2666","300",0.69078894921059,"causal.forest","minimal.set","B"
"2667","300",0.661071247328273,"ipw","minimal.set","B"
"2668","300",0.70370381265725,"t-learner","minimal.set","B"
"2669","300",0.468366805897877,"aipw","minimal.set","B"
"2670","300",0.720065404528125,"tmle","minimal.set","B"
"2671","300",0.287939475151081,"causal.forest","all.covariates.wrong","C"
"2672","300",-0.799802432988935,"ipw","all.covariates.wrong","C"
"2673","300",-0.598740145533839,"t-learner","all.covariates.wrong","C"
"2674","300",-0.731280551979179,"aipw","all.covariates.wrong","C"
"2675","300",0.927910414673752,"tmle","all.covariates.wrong","C"
"2676","300",0.42838457216729,"causal.forest","all.covariates.correct","C"
"2677","300",-0.644918555687706,"ipw","all.covariates.correct","C"
"2678","300",-0.6394768953252,"t-learner","all.covariates.correct","C"
"2679","300",-0.644352167633417,"aipw","all.covariates.correct","C"
"2680","300",0.891662873969425,"tmle","all.covariates.correct","C"
"2681","300",0.681200593301789,"causal.forest","minimal.set","C"
"2682","300",-0.628323801391948,"ipw","minimal.set","C"
"2683","300",-0.612131853542474,"t-learner","minimal.set","C"
"2684","300",-0.674754064629549,"aipw","minimal.set","C"
"2685","300",0.921158226581541,"tmle","minimal.set","C"
"2686","300",0.307836416477856,"causal.forest","all.covariates.wrong","D"
"2687","300",1.04043396904422,"ipw","all.covariates.wrong","D"
"2688","300",0.592647951416005,"t-learner","all.covariates.wrong","D"
"2689","300",0.808688908663021,"aipw","all.covariates.wrong","D"
"2690","300",0.30810761042121,"tmle","all.covariates.wrong","D"
"2691","300",0.396364774369633,"causal.forest","all.covariates.correct","D"
"2692","300",1.14397491743298,"ipw","all.covariates.correct","D"
"2693","300",0.583615916327237,"t-learner","all.covariates.correct","D"
"2694","300",0.859213880109574,"aipw","all.covariates.correct","D"
"2695","300",0.307891057850174,"tmle","all.covariates.correct","D"
"2696","300",0.171809408571531,"causal.forest","minimal.set","D"
"2697","300",NA,"ipw","minimal.set","D"
"2698","300",0.657862490564992,"t-learner","minimal.set","D"
"2699","300",NA,"aipw","minimal.set","D"
"2700","300",0.172597979934254,"tmle","minimal.set","D"
"2701","300",0.593366001371853,"causal.forest","all.covariates.wrong","A"
"2702","300",0.86763159165015,"ipw","all.covariates.wrong","A"
"2703","300",0.817823541998383,"t-learner","all.covariates.wrong","A"
"2704","300",0.785622632911368,"aipw","all.covariates.wrong","A"
"2705","300",0.489015862607592,"tmle","all.covariates.wrong","A"
"2706","300",0.606691506105998,"causal.forest","all.covariates.correct","A"
"2707","300",0.867978701913218,"ipw","all.covariates.correct","A"
"2708","300",0.779611048004902,"t-learner","all.covariates.correct","A"
"2709","300",0.807542833287122,"aipw","all.covariates.correct","A"
"2710","300",0.521367965874013,"tmle","all.covariates.correct","A"
"2711","300",0.480808834419972,"causal.forest","minimal.set","A"
"2712","300",1.22270105436952,"ipw","minimal.set","A"
"2713","300",0.79022343144679,"t-learner","minimal.set","A"
"2714","300",0.756783087224732,"aipw","minimal.set","A"
"2715","300",0.48135362573627,"tmle","minimal.set","A"
"2716","300",0.756531222354785,"causal.forest","all.covariates.wrong","B"
"2717","300",0.740912920371869,"ipw","all.covariates.wrong","B"
"2718","300",0.663244620625287,"t-learner","all.covariates.wrong","B"
"2719","300",0.731859080683212,"aipw","all.covariates.wrong","B"
"2720","300",0.774069534031157,"tmle","all.covariates.wrong","B"
"2721","300",0.720089050714322,"causal.forest","all.covariates.correct","B"
