"","sample.size","estimate","estimator","subset","simulation"
"ipw470","300",0.947159975442467,"ipw","minimal.set","A"
"t-learner470","300",0.735080272371858,"t-learner","minimal.set","A"
"aipw470","300",0.665999237317536,"aipw","minimal.set","A"
"ipw471","300",0.719324331829105,"ipw","all.covariates","B"
"t-learner471","300",0.804757408125981,"t-learner","all.covariates","B"
"aipw471","300",0.706510581314095,"aipw","all.covariates","B"
"ipw472","300",0.749121577882004,"ipw","smart","B"
"t-learner472","300",0.768847582751197,"t-learner","smart","B"
"aipw472","300",0.745973752176051,"aipw","smart","B"
"ipw473","300",0.806883673296318,"ipw","minimal.set","B"
"t-learner473","300",0.814113993883228,"t-learner","minimal.set","B"
"aipw473","300",0.7267913232887,"aipw","minimal.set","B"
"ipw474","300",0.15518588741494,"ipw","all.covariates","C"
"t-learner474","300",0.0782516003719005,"t-learner","all.covariates","C"
"aipw474","300",0.0837093133009598,"aipw","all.covariates","C"
"ipw475","300",0.119014345297447,"ipw","smart","C"
"t-learner475","300",0.17814380594615,"t-learner","smart","C"
"aipw475","300",-0.0194403835244944,"aipw","smart","C"
"ipw476","300",-0.051303062722868,"ipw","minimal.set","C"
"t-learner476","300",0.117059770406693,"t-learner","minimal.set","C"
"aipw476","300",0.11423950893108,"aipw","minimal.set","C"
"ipw477","300",0.617339742617206,"ipw","all.covariates","D"
"t-learner477","300",0.614462504885826,"t-learner","all.covariates","D"
"aipw477","300",0.343964727994091,"aipw","all.covariates","D"
"ipw478","300",0.605405609689175,"ipw","smart","D"
"t-learner478","300",0.632669668694332,"t-learner","smart","D"
"aipw478","300",0.441629586832357,"aipw","smart","D"
"ipw479","300",NA,"ipw","minimal.set","D"
"t-learner479","300",0.640073887404046,"t-learner","minimal.set","D"
"aipw479","300",NA,"aipw","minimal.set","D"
"ipw480","300",1.10832390182975,"ipw","all.covariates","A"
"t-learner480","300",0.924434630333607,"t-learner","all.covariates","A"
"aipw480","300",0.837747345918156,"aipw","all.covariates","A"
"ipw481","300",1.27468823776592,"ipw","smart","A"
"t-learner481","300",0.906716833135991,"t-learner","smart","A"
"aipw481","300",0.915906819457139,"aipw","smart","A"
"ipw482","300",2.08840904275154,"ipw","minimal.set","A"
"t-learner482","300",0.910742360436758,"t-learner","minimal.set","A"
"aipw482","300",0.897474590880536,"aipw","minimal.set","A"
"ipw483","300",0.752527788158085,"ipw","all.covariates","B"
"t-learner483","300",0.717825773789916,"t-learner","all.covariates","B"
"aipw483","300",0.860716479193721,"aipw","all.covariates","B"
"ipw484","300",0.741911052181978,"ipw","smart","B"
"t-learner484","300",0.78632920963357,"t-learner","smart","B"
"aipw484","300",0.848425654950327,"aipw","smart","B"
"ipw485","300",0.797099987117895,"ipw","minimal.set","B"
"t-learner485","300",0.762033226850386,"t-learner","minimal.set","B"
"aipw485","300",0.888317716051988,"aipw","minimal.set","B"
"ipw486","300",-0.500016218262475,"ipw","all.covariates","C"
"t-learner486","300",-0.428930262868994,"t-learner","all.covariates","C"
"aipw486","300",-0.397299238678613,"aipw","all.covariates","C"
"ipw487","300",-0.435654548758681,"ipw","smart","C"
"t-learner487","300",-0.488179618574832,"t-learner","smart","C"
"aipw487","300",-0.537359634112673,"aipw","smart","C"
"ipw488","300",-0.804338069687759,"ipw","minimal.set","C"
"t-learner488","300",-0.337478424796227,"t-learner","minimal.set","C"
"aipw488","300",-0.695204289543388,"aipw","minimal.set","C"
"ipw489","300",0.74904967684493,"ipw","all.covariates","D"
"t-learner489","300",0.655215122690509,"t-learner","all.covariates","D"
"aipw489","300",0.634013550762162,"aipw","all.covariates","D"
"ipw490","300",0.732695454017997,"ipw","smart","D"
"t-learner490","300",0.574910579709605,"t-learner","smart","D"
"aipw490","300",0.583849306376776,"aipw","smart","D"
"ipw491","300",0.868130003304542,"ipw","minimal.set","D"
"t-learner491","300",0.620729363276839,"t-learner","minimal.set","D"
"aipw491","300",0.626831108269405,"aipw","minimal.set","D"
"ipw492","300",0.978255004271932,"ipw","all.covariates","A"
"t-learner492","300",0.75675385529788,"t-learner","all.covariates","A"
"aipw492","300",0.809259634076878,"aipw","all.covariates","A"
"ipw493","300",1.01140739063366,"ipw","smart","A"
"t-learner493","300",0.759579344835922,"t-learner","smart","A"
"aipw493","300",0.792718129954792,"aipw","smart","A"
"ipw494","300",1.62069705897949,"ipw","minimal.set","A"
"t-learner494","300",0.77252315011185,"t-learner","minimal.set","A"
"aipw494","300",0.828575713090032,"aipw","minimal.set","A"
"ipw495","300",1.03491705235466,"ipw","all.covariates","B"
"t-learner495","300",0.906087665113823,"t-learner","all.covariates","B"
"aipw495","300",1.0087862998658,"aipw","all.covariates","B"
"ipw496","300",0.980348772861492,"ipw","smart","B"
"t-learner496","300",0.934606218372407,"t-learner","smart","B"
"aipw496","300",0.95566047356898,"aipw","smart","B"
"ipw497","300",0.988173445076953,"ipw","minimal.set","B"
"t-learner497","300",0.940589929972907,"t-learner","minimal.set","B"
"aipw497","300",1.00719933082877,"aipw","minimal.set","B"
"ipw498","300",-0.0156866331258294,"ipw","all.covariates","C"
"t-learner498","300",0.00253582478751868,"t-learner","all.covariates","C"
"aipw498","300",-0.126346293085145,"aipw","all.covariates","C"
"ipw499","300",-0.218971762371088,"ipw","smart","C"
"t-learner499","300",0.00430410003967419,"t-learner","smart","C"
"aipw499","300",-0.245891231468847,"aipw","smart","C"
"ipw500","300",-0.251463536138239,"ipw","minimal.set","C"
"t-learner500","300",-0.0566903298666932,"t-learner","minimal.set","C"
"aipw500","300",-0.302635689463846,"aipw","minimal.set","C"
"ipw501","300",0.663284861937829,"ipw","all.covariates","D"
"t-learner501","300",0.650257652781712,"t-learner","all.covariates","D"
"aipw501","300",0.608017695834931,"aipw","all.covariates","D"
"ipw502","300",0.86022234839532,"ipw","smart","D"
"t-learner502","300",0.630388173144417,"t-learner","smart","D"
"aipw502","300",0.542892678189238,"aipw","smart","D"
"ipw503","300",2.3989845523618,"ipw","minimal.set","D"
"t-learner503","300",0.670991409040296,"t-learner","minimal.set","D"
"aipw503","300",0.643079646339744,"aipw","minimal.set","D"
"ipw504","300",1.01627572297534,"ipw","all.covariates","A"
"t-learner504","300",0.820449731448325,"t-learner","all.covariates","A"
"aipw504","300",0.873626916603093,"aipw","all.covariates","A"
"ipw505","300",1.00826376070166,"ipw","smart","A"
"t-learner505","300",0.832165264119048,"t-learner","smart","A"
"aipw505","300",0.866497973171179,"aipw","smart","A"
"ipw506","300",1.15202920616841,"ipw","minimal.set","A"
"t-learner506","300",0.816588038595163,"t-learner","minimal.set","A"
"aipw506","300",0.899666785590907,"aipw","minimal.set","A"
"ipw507","300",0.76658968302015,"ipw","all.covariates","B"
"t-learner507","300",0.77608620810848,"t-learner","all.covariates","B"
"aipw507","300",0.74205609470621,"aipw","all.covariates","B"
"ipw508","300",0.747152527457719,"ipw","smart","B"
"t-learner508","300",0.713530491947232,"t-learner","smart","B"
"aipw508","300",0.794939993041948,"aipw","smart","B"
"ipw509","300",0.841250139364016,"ipw","minimal.set","B"
"t-learner509","300",0.737417243950439,"t-learner","minimal.set","B"
"aipw509","300",0.854626378323122,"aipw","minimal.set","B"
"ipw510","300",-0.0772367083174255,"ipw","all.covariates","C"
"t-learner510","300",0.121362703601834,"t-learner","all.covariates","C"
"aipw510","300",-0.0337021231984965,"aipw","all.covariates","C"
"ipw511","300",-0.07766266607199,"ipw","smart","C"
"t-learner511","300",0.108197705654841,"t-learner","smart","C"
"aipw511","300",0.0763964043289482,"aipw","smart","C"
"ipw512","300",-0.165377984448346,"ipw","minimal.set","C"
"t-learner512","300",0.0168146139999146,"t-learner","minimal.set","C"
"aipw512","300",-0.0170832080743531,"aipw","minimal.set","C"
"ipw513","300",0.584543350594684,"ipw","all.covariates","D"
"t-learner513","300",0.56448639363489,"t-learner","all.covariates","D"
"aipw513","300",0.528329475494694,"aipw","all.covariates","D"
"ipw514","300",0.990049691161304,"ipw","smart","D"
"t-learner514","300",0.568677871153717,"t-learner","smart","D"
"aipw514","300",0.526955346165401,"aipw","smart","D"
"ipw515","300",1.24018747034627,"ipw","minimal.set","D"
"t-learner515","300",0.55952744610866,"t-learner","minimal.set","D"
"aipw515","300",0.371461995802203,"aipw","minimal.set","D"
"ipw516","300",1.05465351949008,"ipw","all.covariates","A"
"t-learner516","300",0.843067368038787,"t-learner","all.covariates","A"
"aipw516","300",0.835541065336915,"aipw","all.covariates","A"
"ipw517","300",1.0741043524891,"ipw","smart","A"
"t-learner517","300",0.886398442672467,"t-learner","smart","A"
"aipw517","300",0.862808541625032,"aipw","smart","A"
"ipw518","300",1.71282848117649,"ipw","minimal.set","A"
"t-learner518","300",0.883353346008911,"t-learner","minimal.set","A"
"aipw518","300",0.855096138200645,"aipw","minimal.set","A"
"ipw519","300",1.01808901728919,"ipw","all.covariates","B"
"t-learner519","300",1.03398070343539,"t-learner","all.covariates","B"
"aipw519","300",1.06932391701233,"aipw","all.covariates","B"
"ipw520","300",1.02081028070101,"ipw","smart","B"
"t-learner520","300",1.0224775343716,"t-learner","smart","B"
"aipw520","300",1.03721277655709,"aipw","smart","B"
"ipw521","300",1.06633534322251,"ipw","minimal.set","B"
"t-learner521","300",1.06830663091285,"t-learner","minimal.set","B"
"aipw521","300",1.02805223174283,"aipw","minimal.set","B"
"ipw522","300",-0.608938781488423,"ipw","all.covariates","C"
"t-learner522","300",-0.308035360947942,"t-learner","all.covariates","C"
"aipw522","300",-0.400884057113698,"aipw","all.covariates","C"
"ipw523","300",-0.74237777447965,"ipw","smart","C"
"t-learner523","300",-0.337454449477967,"t-learner","smart","C"
"aipw523","300",-0.529316191734319,"aipw","smart","C"
"ipw524","300",-0.834553012060065,"ipw","minimal.set","C"
"t-learner524","300",-0.381463331227465,"t-learner","minimal.set","C"
"aipw524","300",-0.36348919213903,"aipw","minimal.set","C"
"ipw525","300",0.517574872126481,"ipw","all.covariates","D"
"t-learner525","300",0.446576147943223,"t-learner","all.covariates","D"
"aipw525","300",0.408298343715572,"aipw","all.covariates","D"
"ipw526","300",0.359052792198573,"ipw","smart","D"
"t-learner526","300",0.475277693679145,"t-learner","smart","D"
"aipw526","300",0.286944979231297,"aipw","smart","D"
"ipw527","300",0.587985465938454,"ipw","minimal.set","D"
"t-learner527","300",0.413638467528417,"t-learner","minimal.set","D"
"aipw527","300",0.106340188732391,"aipw","minimal.set","D"
"ipw528","300",0.897810074409963,"ipw","all.covariates","A"
"t-learner528","300",0.822056363640449,"t-learner","all.covariates","A"
"aipw528","300",0.80847520523741,"aipw","all.covariates","A"
"ipw529","300",1.22491158840376,"ipw","smart","A"
"t-learner529","300",0.842304738148021,"t-learner","smart","A"
"aipw529","300",0.850870069222076,"aipw","smart","A"
"ipw530","300",1.90492418097179,"ipw","minimal.set","A"
"t-learner530","300",0.832232219565384,"t-learner","minimal.set","A"
"aipw530","300",0.941417497161272,"aipw","minimal.set","A"
"ipw531","300",0.957909946996944,"ipw","all.covariates","B"
"t-learner531","300",0.926250066966668,"t-learner","all.covariates","B"
"aipw531","300",0.846651552971166,"aipw","all.covariates","B"
"ipw532","300",1.01520160924926,"ipw","smart","B"
"t-learner532","300",0.941794357247922,"t-learner","smart","B"
"aipw532","300",0.803693027267206,"aipw","smart","B"
"ipw533","300",0.978947466095919,"ipw","minimal.set","B"
"t-learner533","300",0.911516188638193,"t-learner","minimal.set","B"
"aipw533","300",0.773224014821074,"aipw","minimal.set","B"
"ipw534","300",-0.558253961853888,"ipw","all.covariates","C"
"t-learner534","300",-0.796630140215463,"t-learner","all.covariates","C"
"aipw534","300",-0.684083252853357,"aipw","all.covariates","C"
"ipw535","300",-0.517192358685578,"ipw","smart","C"
"t-learner535","300",-0.850991873433903,"t-learner","smart","C"
"aipw535","300",-0.538961189505533,"aipw","smart","C"
"ipw536","300",-0.254648949796852,"ipw","minimal.set","C"
"t-learner536","300",-0.763178245033391,"t-learner","minimal.set","C"
"aipw536","300",-0.547121765082084,"aipw","minimal.set","C"
"ipw537","300",0.942505168070258,"ipw","all.covariates","D"
"t-learner537","300",0.698210311597627,"t-learner","all.covariates","D"
"aipw537","300",0.819354775221627,"aipw","all.covariates","D"
"ipw538","300",1.89079214263394,"ipw","smart","D"
"t-learner538","300",0.71765898742929,"t-learner","smart","D"
"aipw538","300",1.25033474213465,"aipw","smart","D"
"ipw539","300",NA,"ipw","minimal.set","D"
"t-learner539","300",0.742150980461829,"t-learner","minimal.set","D"
"aipw539","300",NA,"aipw","minimal.set","D"
"ipw540","300",0.83708730671915,"ipw","all.covariates","A"
"t-learner540","300",0.780173998791908,"t-learner","all.covariates","A"
"aipw540","300",0.742179684571091,"aipw","all.covariates","A"
"ipw541","300",0.891818163836444,"ipw","smart","A"
"t-learner541","300",0.751123610608959,"t-learner","smart","A"
"aipw541","300",0.777771389909272,"aipw","smart","A"
"ipw542","300",1.42840102531966,"ipw","minimal.set","A"
"t-learner542","300",0.73353567195437,"t-learner","minimal.set","A"
"aipw542","300",0.808612236182734,"aipw","minimal.set","A"
"ipw543","300",0.972596415405486,"ipw","all.covariates","B"
"t-learner543","300",0.885422141054447,"t-learner","all.covariates","B"
"aipw543","300",0.864901090171298,"aipw","all.covariates","B"
"ipw544","300",0.912796646078508,"ipw","smart","B"
"t-learner544","300",0.902267011230618,"t-learner","smart","B"
"aipw544","300",0.896483848304805,"aipw","smart","B"
"ipw545","300",0.90682216853137,"ipw","minimal.set","B"
"t-learner545","300",0.894266621845898,"t-learner","minimal.set","B"
"aipw545","300",0.890373530839946,"aipw","minimal.set","B"
"ipw546","300",-0.0729700685667565,"ipw","all.covariates","C"
"t-learner546","300",-0.0624162739193785,"t-learner","all.covariates","C"
"aipw546","300",0.00724318476356183,"aipw","all.covariates","C"
"ipw547","300",-0.225139104484941,"ipw","smart","C"
"t-learner547","300",-0.0475880287731818,"t-learner","smart","C"
"aipw547","300",-0.0794553872751508,"aipw","smart","C"
"ipw548","300",-0.581282618399556,"ipw","minimal.set","C"
"t-learner548","300",-0.028234903806339,"t-learner","minimal.set","C"
"aipw548","300",-0.352230812074894,"aipw","minimal.set","C"
"ipw549","300",0.820210590988491,"ipw","all.covariates","D"
"t-learner549","300",0.797114801057922,"t-learner","all.covariates","D"
"aipw549","300",0.679890455618322,"aipw","all.covariates","D"
"ipw550","300",0.743058405637642,"ipw","smart","D"
"t-learner550","300",0.767789723386779,"t-learner","smart","D"
"aipw550","300",0.666899478928506,"aipw","smart","D"
"ipw551","300",NA,"ipw","minimal.set","D"
"t-learner551","300",0.768804301414372,"t-learner","minimal.set","D"
"aipw551","300",NA,"aipw","minimal.set","D"
"ipw552","300",1.04482038807035,"ipw","all.covariates","A"
"t-learner552","300",0.831437558197691,"t-learner","all.covariates","A"
"aipw552","300",0.872451566612521,"aipw","all.covariates","A"
"ipw553","300",1.22056451643045,"ipw","smart","A"
"t-learner553","300",0.841587154511241,"t-learner","smart","A"
"aipw553","300",0.834314597748364,"aipw","smart","A"
"ipw554","300",2.22008471972258,"ipw","minimal.set","A"
"t-learner554","300",0.835610849751881,"t-learner","minimal.set","A"
"aipw554","300",0.846744248654887,"aipw","minimal.set","A"
"ipw555","300",0.800799822840526,"ipw","all.covariates","B"
"t-learner555","300",0.687953244102627,"t-learner","all.covariates","B"
"aipw555","300",0.693763958364515,"aipw","all.covariates","B"
"ipw556","300",0.741434277475416,"ipw","smart","B"
"t-learner556","300",0.702929131927353,"t-learner","smart","B"
"aipw556","300",0.728899187496382,"aipw","smart","B"
"ipw557","300",0.747631217439743,"ipw","minimal.set","B"
"t-learner557","300",0.681422297131069,"t-learner","minimal.set","B"
"aipw557","300",0.712660357444898,"aipw","minimal.set","B"
"ipw558","300",-0.638871005599968,"ipw","all.covariates","C"
"t-learner558","300",-0.620894187309803,"t-learner","all.covariates","C"
"aipw558","300",-0.704679774331975,"aipw","all.covariates","C"
"ipw559","300",-0.414038550948873,"ipw","smart","C"
"t-learner559","300",-0.736001681293506,"t-learner","smart","C"
"aipw559","300",-0.503150174299596,"aipw","smart","C"
"ipw560","300",-0.637986515854993,"ipw","minimal.set","C"
"t-learner560","300",-0.694143663952634,"t-learner","minimal.set","C"
"aipw560","300",-0.654552928910207,"aipw","minimal.set","C"
"ipw561","300",0.675252221316483,"ipw","all.covariates","D"
"t-learner561","300",0.355144569194482,"t-learner","all.covariates","D"
"aipw561","300",0.131940201341547,"aipw","all.covariates","D"
"ipw562","300",0.524392233802063,"ipw","smart","D"
